client,SMS Pack,Voix Pack,Data Pack,Choco1,Choco2
627804542,1,1,0,1,0
625036969,0,0,1,0,0
622335323,1,0,0,1,0
624759730,0,1,0,0,1
627019341,1,0,0,1,0
629781537,1,0,0,0,0
622471108,0,0,1,0,0
621722049,0,1,0,0,0
622236940,0,0,1,1,0
628547136,0,0,0,0,1
621783578,0,0,1,1,1
623837836,0,0,1,0,1
626939766,1,0,1,1,0
625895149,1,0,0,1,0
627053563,0,0,0,1,1
627324643,1,1,0,1,0
622565195,1,1,1,0,0
621623438,1,1,1,1,0
620445401,1,0,0,1,1
629537453,1,0,1,1,0
627839379,1,1,0,1,0
626343655,0,1,1,1,0
621812626,0,1,0,0,1
620843560,0,0,1,0,1
620351916,0,1,1,1,0
628070313,1,1,1,1,0
626601309,1,0,0,0,0
620665021,0,1,1,0,0
627944737,1,1,0,1,0
622772477,0,1,0,1,0
626177356,0,0,0,1,1
624343535,1,0,1,1,1
621460087,1,1,0,0,1
629189157,1,0,1,0,1
629144650,1,0,1,1,0
627552716,0,1,0,0,0
624285338,0,1,0,0,1
620116690,1,0,0,0,0
621905623,1,0,0,1,1
621937849,1,0,1,1,0
620141756,1,0,0,0,0
627049024,0,0,1,0,1
622704055,0,0,0,1,1
627656970,0,1,0,0,0
627155601,0,0,0,1,0
620979795,0,1,1,0,1
625521318,0,0,1,0,0
620740712,0,1,0,0,1
626213997,1,1,1,1,1
624720697,1,0,0,1,0
624416465,1,0,0,1,1
627079240,0,1,0,0,1
625211153,0,0,1,0,0
627090916,1,0,1,0,0
622238640,1,0,0,1,0
622972633,0,1,1,1,0
623673256,1,1,0,0,1
625159144,1,0,0,0,1
628781802,1,1,0,1,0
622559872,1,1,1,1,1
621740561,1,0,0,1,0
620291214,0,1,1,0,0
621860330,1,0,0,1,1
625387211,0,0,0,1,0
627654952,1,1,1,1,0
623947767,1,0,1,1,1
625499491,1,1,0,1,0
628077038,0,0,0,0,0
620635092,0,0,0,1,1
620065409,0,1,0,0,0
620670257,1,0,1,1,1
621042507,1,0,0,0,0
621732276,1,0,1,1,1
629794439,0,1,0,0,1
623596331,1,1,1,1,1
620003960,0,0,1,1,0
623738156,0,0,1,0,1
628320234,0,0,0,1,1
626247937,1,0,0,1,0
626367900,1,1,0,1,1
624674423,1,0,1,0,1
627940535,1,0,1,0,0
620021178,0,1,0,0,1
628878701,1,0,1,1,1
624637930,0,0,0,1,1
622585835,0,0,0,1,1
629165806,1,1,0,1,1
628210360,0,1,0,1,0
623380468,0,0,0,0,1
626184483,1,1,0,0,1
628672156,0,1,0,0,0
625353054,0,1,1,1,1
622018675,1,1,0,0,1
629511217,1,0,0,1,0
627788921,1,0,0,1,0
625687495,1,1,1,0,1
629250821,1,1,0,1,0
629595701,1,1,1,1,0
628021200,0,1,0,1,0
624547680,1,0,1,0,1
621640032,1,1,0,0,1
624980722,1,1,1,0,1
622985033,0,0,0,1,0
620043564,1,0,0,1,1
629673523,1,0,0,0,0
626323393,0,1,1,0,0
623697880,0,0,1,0,0
628248524,1,1,0,1,0
628963223,0,1,1,1,1
622704047,0,1,1,0,0
624016526,0,0,0,1,1
629451183,1,0,1,1,0
621772350,0,0,0,1,0
621580316,1,1,0,0,1
622981359,1,0,1,0,0
626017554,1,0,1,1,1
629801028,1,1,1,1,0
620553678,0,1,0,0,1
624823023,0,1,0,0,1
621517101,0,0,0,0,0
623903381,1,0,1,0,1
622810300,1,0,0,0,0
623407893,1,0,0,1,0
628274769,0,1,1,0,1
621192196,1,1,1,0,1
623546692,0,0,1,1,0
628887628,1,0,1,1,0
628396154,1,0,1,1,0
629273235,0,0,0,1,0
627391118,1,0,0,1,1
628485953,0,0,0,0,0
625066389,1,1,0,1,0
626706217,1,0,0,0,1
627603750,0,1,0,1,0
629193739,0,1,0,1,0
625824399,0,1,1,1,1
622143675,1,1,1,0,0
623347270,1,1,0,1,0
621818456,0,1,0,1,1
620374322,1,0,0,1,0
625119190,0,1,1,0,1
620407698,1,1,0,1,1
621746963,0,1,1,0,1
621600530,0,0,1,0,0
622921662,1,0,1,0,1
627599951,0,1,0,0,1
629946072,1,1,1,1,0
626480075,0,1,0,0,1
628402223,0,1,1,0,1
627690036,1,0,1,0,1
622512267,1,0,0,0,0
620936697,0,1,1,0,0
621251048,1,1,0,1,1
628756020,1,0,1,1,1
624778951,1,1,0,1,1
627010164,1,1,1,0,1
620934061,1,0,0,1,0
626561159,0,0,0,1,1
621442126,0,1,0,1,1
626814999,1,1,0,1,1
627011698,1,0,1,0,0
628422824,1,1,1,0,0
628699798,1,0,0,1,1
624674810,0,1,0,0,1
628926408,1,1,1,1,1
626792339,1,1,0,0,1
627633550,0,1,0,1,1
628727015,0,1,0,0,1
620888509,1,1,0,0,0
625286478,0,1,0,1,0
628806195,0,0,0,0,1
626020634,1,0,0,0,0
627761024,0,1,1,1,1
621725183,1,0,0,0,0
629879818,0,0,1,0,1
627849447,0,0,1,1,1
626941466,1,0,0,0,1
628619272,0,0,0,1,0
624425075,1,0,1,0,1
620230933,1,0,0,1,1
627422993,1,0,1,1,0
627622409,0,0,0,0,0
629430304,1,1,1,0,0
622043831,0,1,1,0,1
629896564,0,1,1,1,1
622239520,1,0,0,0,0
622394607,0,0,1,0,1
626472077,1,0,0,1,1
624569921,0,1,0,0,1
622846112,1,1,1,1,0
625173585,0,0,1,0,0
622213068,0,1,1,0,0
628466327,0,1,1,1,0
623410880,1,0,0,0,0
628852140,0,0,0,0,0
621225763,0,0,0,0,1
624498817,0,1,1,1,0
627578967,0,1,1,1,1
621094765,0,1,1,1,0
622022532,0,0,1,0,1
622409415,1,0,0,1,0
623815101,1,0,0,0,0
621058047,0,1,1,0,1
623955065,1,1,0,1,0
625286986,0,1,0,1,1
626084776,0,1,1,0,0
621369746,0,0,0,1,0
622214770,0,1,1,1,0
622786477,1,0,1,0,0
623392457,0,0,1,0,1
623513164,1,0,0,1,1
624147588,1,0,1,1,1
625686236,1,1,0,0,0
620714780,1,0,0,0,1
623198182,1,1,1,1,1
625586187,1,1,0,0,0
625121754,0,1,0,0,1
629368564,0,0,1,0,0
624067922,1,0,1,0,1
625125576,1,0,1,0,0
626437454,0,1,1,1,1
628611398,0,1,1,0,0
625372942,1,0,0,0,1
622413862,1,1,0,1,0
623973527,1,1,1,0,0
629066359,1,1,0,1,1
626510164,0,1,0,0,0
626750379,0,1,0,1,1
621523788,0,0,1,1,1
620691457,0,0,1,0,1
621550875,1,1,0,0,1
628503913,0,0,0,1,0
629379833,0,1,0,1,1
622656050,1,0,1,0,0
623678567,1,1,0,1,0
623961121,1,0,0,1,0
628955964,1,0,1,0,0
622174388,1,1,0,1,1
622184839,0,1,0,0,1
624763897,0,1,1,1,0
623327411,1,1,1,0,0
621661549,1,0,1,0,1
628933666,0,1,1,1,1
624793218,1,0,0,1,1
628245497,1,0,0,0,0
622577491,0,0,0,0,0
629398106,0,1,0,0,0
623098094,0,1,0,1,0
623832698,1,0,0,0,1
623852533,1,1,0,0,1
624016114,0,0,0,0,0
625415221,1,1,0,0,1
629967525,1,1,0,0,0
621979323,1,1,0,1,0
621857026,0,1,0,1,0
627938343,0,0,1,1,1
625298754,1,0,0,0,0
622082743,0,0,1,1,1
629597585,1,1,1,0,1
620988988,1,1,0,0,1
627965726,0,1,0,0,1
620712930,0,0,1,0,0
625065531,1,1,1,1,0
627324916,1,1,0,0,0
624733041,1,0,0,0,0
621695528,1,0,0,1,1
627221123,1,1,0,0,0
622281043,0,1,1,0,1
628220609,1,0,0,0,0
624335951,0,0,0,0,1
624876402,1,1,0,1,0
625142705,1,0,1,0,1
627937524,0,0,0,1,0
627215990,1,0,0,0,1
622796533,0,1,0,1,0
628009589,0,1,0,0,0
621671095,1,1,0,0,1
622487412,0,0,0,1,1
623607320,0,1,0,0,0
620473027,1,1,1,0,1
629905836,1,1,1,1,0
627720474,1,0,1,1,0
625873946,0,1,1,1,1
625684165,0,1,0,0,1
626305643,0,0,0,1,0
624108768,1,0,1,0,0
623045905,0,1,1,0,0
620594022,0,1,0,0,1
627045435,1,0,1,1,1
620328010,0,1,0,1,1
624696723,1,0,0,1,0
629083812,0,0,1,1,1
624917244,1,0,1,0,1
622279124,0,0,0,1,1
629903934,1,1,1,1,0
621445395,1,0,0,1,1
622331033,0,0,0,0,0
622850391,1,1,1,0,1
628545107,1,1,1,0,0
626540616,0,0,0,1,1
629483592,1,0,0,1,1
629740383,1,0,1,1,1
627358464,1,0,0,0,1
626480371,0,0,0,0,1
623530898,0,0,1,0,0
623438198,1,0,0,0,1
626936507,1,1,0,1,0
627457786,0,0,1,1,1
620037638,0,1,1,0,1
621322333,1,0,1,0,0
624776632,0,0,0,0,1
623351174,1,0,0,1,0
622990108,1,1,0,0,1
624477883,1,1,1,0,1
624349683,0,1,0,1,1
621909497,0,1,0,1,1
627512298,0,1,1,0,1
629930270,0,1,1,1,0
628364169,0,0,0,0,1
623971844,0,0,0,1,0
620712648,0,1,0,1,1
620563362,1,0,0,1,1
622283924,1,0,0,0,0
629356758,1,1,0,0,0
627406098,1,0,0,1,1
626623970,0,1,1,1,0
629874918,0,1,0,1,0
627379692,1,1,1,1,1
621512442,1,0,1,1,1
628342084,1,0,1,1,1
626806817,1,1,0,0,1
626965733,0,1,0,1,1
629940705,1,0,0,0,0
622353405,0,0,1,1,1
625466774,1,0,1,0,0
620900244,1,0,1,1,0
626502528,0,1,1,0,1
624638641,0,0,0,0,0
624549258,0,0,0,0,1
620482033,0,0,0,1,1
629615929,1,1,0,1,1
626898444,1,0,0,0,1
622079635,0,0,0,1,0
628038735,0,1,0,1,0
620848085,1,1,0,0,1
625937059,1,1,1,1,0
627583180,1,0,0,0,0
623983357,0,1,0,1,0
629476038,0,0,1,1,0
621650355,1,1,0,0,1
622170804,1,0,0,1,0
628865167,1,1,1,1,0
628958031,1,0,1,1,0
627505704,1,0,0,0,1
620748738,0,0,0,1,0
627311503,0,0,1,0,0
629600280,1,1,0,0,0
625325265,0,1,0,0,1
623420839,0,0,0,1,1
626296774,1,0,1,0,0
625670006,1,1,0,0,1
629562876,0,0,1,0,0
622092089,1,1,0,0,1
626474617,1,1,0,0,1
622853311,1,1,0,1,0
629263063,1,1,0,1,1
627433434,0,0,0,0,0
622609821,1,0,1,1,0
625009184,0,1,0,0,0
629392174,1,0,1,0,0
622910014,1,1,1,1,1
629328548,0,0,1,1,1
626716606,1,1,1,1,0
623107658,0,0,0,0,1
627598326,1,0,1,0,1
623062235,1,1,0,0,0
628798187,0,1,1,1,1
625208576,0,1,1,0,1
621998898,1,1,1,1,0
627115023,0,0,1,0,0
622962026,1,1,1,0,1
621088772,0,0,0,1,0
629105810,0,1,1,0,1
625542624,0,0,0,0,1
624638894,0,0,1,0,0
624921171,1,1,0,0,0
624986306,0,0,1,1,0
628602656,1,1,0,1,1
620722858,1,0,0,1,1
629364895,1,0,1,1,1
622443333,0,0,1,0,0
620501000,0,1,0,0,0
625052667,1,1,0,0,0
620474955,1,1,0,0,1
623603044,0,1,0,1,0
621316454,0,1,1,1,0
627575410,1,0,1,0,1
624120537,0,1,1,1,1
629002026,1,1,0,0,1
627200507,0,1,0,1,0
627506181,0,0,0,0,1
622267318,1,1,1,1,0
625583239,1,0,0,0,1
623127142,0,1,0,0,0
620369725,0,1,0,1,1
626248935,1,1,1,0,1
625798958,0,1,0,0,0
627918272,0,0,0,1,1
620885791,1,1,0,1,0
626937347,0,0,1,1,1
623482279,1,0,1,0,1
621423508,1,1,1,1,0
623136135,1,1,0,1,1
621023399,1,1,0,0,1
622967620,1,0,0,0,0
628685726,0,0,0,1,1
622302423,1,1,0,1,0
626797743,0,0,0,0,1
627384303,0,1,0,1,0
625211606,1,1,1,0,1
626304478,0,1,0,1,0
628500523,0,0,0,0,0
624864509,1,0,0,1,0
621486753,0,0,0,1,0
628503019,0,0,0,1,1
626517876,1,0,1,0,1
623093025,0,0,1,1,1
620928356,0,1,1,1,0
627671619,1,0,0,0,1
627855857,1,0,0,1,0
622982885,0,1,1,1,1
628047521,1,1,1,1,1
620234209,1,0,0,0,0
625687144,1,0,0,0,1
629079364,1,1,1,1,1
627998982,0,0,0,0,0
626162745,1,1,1,1,1
625337604,1,1,0,1,1
622319784,0,1,1,1,0
626854170,1,1,0,0,0
626011621,1,1,0,1,0
623482956,0,1,0,1,0
620294087,0,1,0,1,0
624797027,1,0,1,0,0
625010298,1,0,1,1,1
626122309,0,1,0,1,0
627821728,1,1,0,1,1
622843371,1,0,0,1,1
626759556,1,1,0,0,0
621384834,0,1,0,0,0
620772979,1,1,0,0,0
627900770,1,1,1,1,1
622817687,0,1,0,1,0
626010745,1,0,0,0,0
624993739,1,1,0,1,0
626418011,1,0,1,1,0
629371328,1,1,0,0,0
625008379,1,0,1,0,0
628792792,0,0,1,0,0
623769441,0,1,0,1,1
626829718,1,0,0,1,1
623248276,1,0,1,0,0
622340746,1,1,1,0,0
628634510,0,0,0,1,1
626947182,0,1,0,1,1
620540345,1,0,0,1,1
622559780,0,1,0,0,0
628929769,1,0,0,0,1
627980071,1,1,0,0,1
628002464,0,0,1,1,1
624483704,0,1,0,0,1
622704549,1,1,1,0,0
629997404,1,0,1,1,1
622183677,0,0,1,1,1
626866368,1,0,1,0,1
626998148,1,0,1,0,0
622577035,1,1,1,1,1
626192005,1,1,1,0,1
621680541,1,1,0,1,0
624079397,0,0,1,0,1
628941113,0,1,0,1,0
628715781,0,1,0,1,0
628493075,1,0,0,1,0
620646558,0,0,1,0,0
625619535,1,0,1,1,1
628014743,1,1,1,1,1
622092482,1,0,1,0,0
621721868,0,0,0,0,1
623313933,1,1,0,0,0
627694061,0,1,1,0,1
625620464,0,1,0,1,0
627567339,1,1,0,0,1
626503489,0,1,1,0,1
622093348,1,1,1,0,1
623325412,1,0,1,1,0
621832862,0,0,0,0,0
628674614,1,1,0,0,1
620959037,1,1,1,0,1
621477081,0,0,0,0,1
629442070,0,1,0,0,0
622912052,0,0,1,1,1
622288213,1,1,0,1,0
626121801,0,0,0,1,1
629948642,1,0,1,0,1
625391233,0,1,1,0,0
620199555,1,1,0,0,0
627777160,0,1,1,0,1
626888754,1,1,0,0,0
625356461,1,0,0,0,1
626533119,1,0,1,0,1
626690767,0,1,1,0,1
624910053,1,1,1,1,1
627710575,1,0,1,1,1
623015617,0,0,0,1,0
621384270,1,0,1,1,1
628718420,0,1,1,1,0
623157237,1,0,1,0,1
625233511,0,1,1,1,1
622492763,1,1,0,0,1
620244835,1,1,1,1,1
621416464,0,1,1,1,1
624885134,1,1,0,1,1
625707382,1,1,1,0,1
624369847,0,1,0,0,1
623884310,1,1,1,1,0
626876136,0,0,0,0,1
629109609,0,1,1,0,0
620031251,1,0,1,1,1
629920355,1,0,0,0,0
624056539,0,0,0,0,1
627919504,1,0,1,1,0
623653491,0,1,0,1,1
627891860,0,0,0,0,1
628542183,1,0,0,1,0
626004979,1,0,1,1,1
623645613,1,0,1,1,0
620376260,1,0,0,1,0
625575976,1,1,0,1,1
620122213,1,0,1,1,1
620942780,0,0,0,0,0
625195905,0,1,1,1,0
624559776,1,1,1,1,1
629925057,1,1,0,0,0
620734843,0,1,0,1,0
622536887,1,1,1,0,1
620308496,1,0,0,0,0
622603239,0,0,1,1,1
629284827,1,0,0,1,1
623965367,0,0,1,0,0
628586844,1,0,0,1,0
629519663,0,1,1,0,1
628055230,0,0,1,0,0
622760272,0,1,1,1,0
624222768,0,1,1,1,0
626754806,0,1,1,1,0
625844276,0,1,1,0,0
629733203,1,0,0,0,0
623343011,1,1,0,0,0
627864467,1,1,1,0,0
622929606,1,0,1,1,0
627317568,0,0,1,0,0
621470360,0,1,1,1,1
620998518,1,1,0,1,1
620740645,0,1,1,1,0
627656721,0,1,1,0,0
626626619,1,1,1,1,1
620381067,0,1,0,0,1
629457488,0,1,1,1,0
621416738,1,1,1,0,1
628152444,0,0,1,0,1
626540778,1,0,0,1,1
624126147,1,1,1,1,1
623433987,0,1,0,0,1
623978930,0,0,1,0,1
623276300,1,0,1,1,1
627303050,1,1,1,1,1
620910014,0,0,1,1,0
621401157,0,0,1,1,1
628305008,1,0,0,1,0
622699330,0,0,0,1,0
624229428,0,0,1,1,0
622762987,0,1,0,1,0
629015192,0,0,1,1,0
623452491,1,1,0,1,0
626071558,1,0,1,1,0
625736256,0,0,0,0,1
626848281,0,1,1,1,0
622709435,0,0,1,1,0
626358841,1,1,1,0,1
629185495,1,1,0,0,1
627130456,0,0,0,1,1
629027209,1,0,1,1,1
621831989,1,0,1,0,0
627941781,0,0,0,0,0
625410819,1,0,0,1,1
628854734,1,0,1,0,1
620949402,0,1,1,0,0
621993763,0,0,0,1,0
620273090,0,1,0,1,1
624473718,1,0,1,1,1
626129645,0,0,0,1,1
627742434,1,0,1,0,0
626933813,1,1,1,0,0
622947137,0,1,1,1,0
629152971,1,1,1,1,1
622766074,1,1,1,1,1
623692351,1,0,0,0,0
629776143,1,1,1,1,1
623898507,1,0,0,1,1
622674763,0,0,0,0,0
620979471,1,1,1,1,0
621945989,1,1,0,0,1
621292010,1,0,0,1,1
627030056,1,1,1,1,0
625056492,0,0,1,0,0
628744463,1,1,0,1,0
626715435,0,1,1,1,1
625650610,1,1,1,0,1
627577222,0,1,0,0,1
622532466,1,0,1,1,0
624244884,1,0,1,0,0
626083556,0,1,0,1,0
625874241,0,0,0,1,0
629036336,1,1,1,0,1
625313120,0,1,1,1,1
629453339,1,0,0,1,1
628576297,0,1,0,1,0
628610012,1,0,1,0,0
625905014,1,0,1,0,1
623037893,0,0,0,0,0
624581896,0,1,1,0,0
624192662,0,0,1,1,1
629728001,0,0,0,1,1
623412300,0,1,0,1,0
625638874,0,1,0,1,0
627082090,1,0,1,1,1
628212038,1,1,0,0,1
629413572,1,0,1,1,0
628108146,1,1,1,0,1
624750791,1,0,1,1,1
628420271,1,1,1,1,0
628213130,0,0,0,1,1
624070112,1,1,0,0,0
623564154,0,1,0,1,1
625755077,0,0,1,1,1
622011619,1,1,1,1,1
625948374,1,1,1,0,0
625719116,0,1,1,0,1
627744218,1,1,0,1,0
628996822,1,1,1,0,1
622644802,1,0,0,0,1
621528556,1,1,1,1,0
624333753,0,1,0,0,1
621453461,0,1,0,0,0
624601891,1,0,0,1,1
628099741,0,1,0,0,1
626978868,1,0,1,0,1
621768261,1,1,1,0,1
625359282,0,1,0,0,1
627941097,1,0,1,1,0
621939626,0,0,0,0,1
625254945,1,0,0,1,0
622642401,1,0,0,0,0
627212766,0,1,1,1,0
622455935,0,0,0,0,0
620988683,1,0,0,0,0
629039960,0,0,0,0,0
625244247,0,1,0,0,0
629301221,0,1,1,0,1
625557314,0,1,1,0,0
625967392,1,0,0,0,0
620206148,0,1,0,1,1
623187987,1,0,1,0,0
621782011,1,1,0,1,0
622928177,1,1,0,1,0
629772000,0,0,1,1,1
628998688,0,1,0,0,1
626850294,0,1,0,1,1
626606543,1,0,0,1,0
622594592,0,0,1,1,0
622258260,1,1,1,0,1
620037204,0,0,0,1,1
626048981,0,0,0,1,0
625324563,0,1,1,1,0
626678502,0,0,1,1,0
628279269,1,0,0,1,1
621102315,0,0,1,0,1
625623146,0,0,1,0,0
624803655,1,0,1,1,1
627662800,0,0,1,0,0
624814340,0,0,1,0,1
628257047,1,0,0,0,1
626300049,0,0,0,1,1
621903846,0,1,0,1,1
625923926,1,1,1,0,0
620435737,1,0,0,0,0
620668667,0,0,1,0,0
621658019,1,1,1,1,1
629850332,1,1,0,0,1
623382362,0,0,1,1,0
628658020,1,0,0,1,1
626783374,0,0,0,0,0
624918145,0,0,1,1,0
623317239,0,0,0,1,0
624699463,0,1,1,1,0
620693774,0,0,0,0,0
621734493,0,1,0,0,0
629441710,1,1,0,0,1
624668543,0,1,1,0,1
620104900,0,0,1,0,0
626367366,1,1,1,1,1
629948375,0,1,1,0,1
623432111,0,1,1,0,1
621920620,0,0,1,0,1
621757485,1,1,0,1,1
622387076,1,1,1,1,0
629983384,0,0,0,0,1
622348150,1,0,0,0,1
624618162,1,1,1,1,1
621653429,1,0,1,1,0
620759191,0,1,0,1,1
621560203,0,1,1,0,1
624349471,0,0,0,1,1
626422318,1,1,0,1,1
622958160,1,0,0,0,1
621597773,1,1,0,0,1
623738709,0,0,1,0,1
621750180,0,0,0,1,1
625663271,1,0,1,0,0
620215855,1,1,0,0,1
626129502,0,1,1,1,1
629769518,0,1,0,1,1
624013837,1,0,0,0,1
628299233,1,0,0,0,1
623612483,0,1,1,0,1
628527807,1,1,1,0,1
629334861,0,1,0,1,0
624831839,0,0,1,1,1
622850909,0,0,0,0,0
626825511,0,0,1,0,1
621594874,1,0,1,1,0
620787120,0,0,1,0,1
625585362,0,1,1,1,0
629924385,1,1,0,0,0
629001510,0,0,0,1,1
622291360,0,0,1,1,0
625501361,1,0,1,1,0
623071210,1,0,1,1,1
627812648,1,0,1,1,0
629802341,1,1,0,1,1
627298567,1,0,1,1,1
624687500,0,0,1,0,0
621385361,1,1,1,1,1
629583330,1,0,0,1,1
626856495,1,1,1,0,0
626256322,0,1,1,1,1
625804736,1,1,1,0,0
628274134,0,0,0,1,0
628739014,0,1,1,1,1
624000902,1,0,1,1,1
620595721,1,0,1,1,0
621979428,0,1,1,0,1
623589197,1,0,1,1,0
622079308,1,0,1,0,1
620982770,1,1,0,1,0
620927700,0,1,0,1,0
626148962,1,1,1,1,0
627073959,1,1,1,0,0
621763376,1,1,1,0,0
625087406,0,1,1,0,1
627169484,1,1,1,0,1
627496397,0,1,0,1,1
627932107,1,1,0,1,1
622941103,0,1,0,0,0
620258234,0,0,1,1,0
626253773,1,0,0,0,1
626578248,0,1,1,0,1
621851434,0,1,0,0,0
623050948,0,0,0,1,1
620583434,1,0,1,0,0
620077702,0,1,1,1,1
626181467,1,1,0,0,1
627694024,0,1,0,0,1
621361065,0,0,0,0,1
626397210,0,1,1,0,0
627748551,0,0,1,0,1
627850601,0,0,1,1,1
626905596,1,1,0,1,0
626504935,0,0,1,0,1
626354738,1,0,0,1,1
621054897,0,0,1,1,0
620347163,1,1,1,0,1
624349254,0,0,1,1,0
629887208,1,1,1,1,0
626837693,1,1,1,1,1
623165967,0,0,1,1,0
628413025,0,0,1,1,1
628668193,1,1,1,0,1
621207614,1,0,1,0,0
620952376,0,0,1,0,1
625511125,0,1,0,1,0
628285370,1,0,1,0,0
625963936,1,1,1,0,1
629878771,0,1,0,0,0
629206144,1,0,1,1,1
620950284,1,1,1,0,0
620264432,1,0,0,1,0
625516780,0,1,1,1,0
624523142,0,1,1,0,0
627374885,0,1,1,1,1
628851049,0,0,1,1,1
626273198,0,0,0,0,1
628299973,0,0,0,0,1
628393067,1,1,0,0,1
624549996,1,0,1,0,1
624132617,1,1,1,1,1
621437795,1,0,1,0,1
625397873,1,1,0,1,1
622247595,1,1,1,0,0
622203668,0,1,1,0,1
628516215,1,0,0,0,0
625299410,0,0,1,0,1
622348624,0,1,0,0,1
628253011,1,1,1,0,1
629466503,0,1,0,1,1
621832211,1,1,1,1,0
626212743,1,0,0,0,0
627711478,0,0,0,0,0
622186885,1,1,1,1,0
626738447,0,1,0,0,1
627074357,1,0,1,0,1
621037119,0,0,0,1,0
629022210,1,1,0,0,1
624746915,0,0,0,1,0
622089479,1,0,1,0,0
624725654,1,1,1,1,0
620785763,0,0,0,1,0
620454655,0,0,1,0,0
623275550,0,1,1,1,0
628639523,0,1,1,1,0
623864730,0,0,0,0,0
624766991,0,0,0,0,0
620775380,0,0,1,0,0
622049441,1,0,1,0,0
629382323,0,1,1,1,1
625603831,0,0,1,0,1
629286802,0,0,1,0,1
625232739,0,0,1,1,1
629454350,1,1,0,1,1
623123823,1,1,0,1,0
627586928,0,0,1,0,0
623329014,1,0,0,1,0
623823239,1,1,0,1,1
621185871,0,1,0,0,1
620668391,1,1,0,1,1
629759043,1,1,1,0,1
624373659,0,0,1,1,1
627454494,1,0,1,0,0
626762287,1,0,0,1,1
623696048,0,1,1,0,0
622360263,1,0,0,0,1
625095375,0,1,1,1,1
620939592,1,0,0,1,1
623912488,1,0,0,1,0
627828616,1,1,1,0,0
626043975,1,1,1,1,1
621913795,1,0,1,1,0
628382357,0,1,1,1,0
626928636,1,0,1,1,0
629187818,1,0,0,0,0
622943757,0,1,1,0,1
622273283,1,0,0,1,1
622219997,1,1,0,0,1
629691740,0,0,0,0,1
626395135,1,1,0,0,0
628342207,1,1,1,0,0
622778930,1,0,0,1,1
624521660,1,1,0,1,0
620203118,1,0,1,1,0
626162283,1,0,1,0,1
626524606,0,1,1,1,1
627676445,0,1,1,0,0
629025035,0,0,0,1,0
620277047,1,1,0,0,0
626591361,1,0,1,0,0
623748015,0,1,0,1,1
629165482,1,0,1,0,0
628694451,0,0,0,0,0
626310078,1,1,1,0,0
623364520,1,1,0,1,1
629748257,0,0,0,1,1
628774159,1,1,1,0,0
623094139,1,0,0,0,1
620490590,0,1,0,1,0
622575963,0,1,0,1,1
629817089,1,1,1,1,1
621025630,0,1,0,1,1
626541009,0,0,1,1,1
621004929,1,1,1,0,0
622771973,0,0,0,0,1
621088338,0,0,1,0,0
627507171,0,1,0,0,0
625549030,1,1,0,1,0
624022057,0,1,1,1,1
626331042,0,1,0,0,0
622413024,0,1,1,0,1
629875181,1,1,0,0,0
620711583,1,0,0,0,1
628195471,0,1,1,0,0
625756114,0,0,1,0,1
629283263,0,1,1,0,1
620692859,1,1,0,1,1
622486952,1,0,1,1,0
625418840,1,1,0,0,1
622452415,0,1,0,0,1
623107196,0,0,0,1,0
624323743,1,1,1,0,1
620651679,0,1,0,1,0
627793355,1,1,1,1,0
621675101,0,0,1,0,1
627696688,0,0,1,0,1
629229161,0,0,1,1,0
625212042,0,0,1,1,1
624062946,0,0,1,0,0
621071075,0,0,0,1,1
624127474,0,0,0,1,0
622252222,0,0,1,1,0
628094790,1,1,1,0,1
627028352,0,1,0,0,1
620665006,0,0,0,1,0
622327563,1,1,1,1,1
625306436,1,0,0,0,1
625863175,1,0,0,0,1
625074985,1,0,0,1,1
625221738,1,1,1,0,0
629670019,0,0,1,0,0
626566884,0,0,0,1,1
620900017,1,0,0,1,0
620842943,1,1,1,0,0
629799966,1,0,0,1,0
621237542,1,0,0,1,0
622607416,0,1,0,1,1
621669209,0,1,1,0,1
624179372,0,1,0,1,1
620776321,1,0,1,0,0
620211587,0,0,0,0,1
623904738,0,1,1,0,0
629066828,0,0,1,0,1
629669390,0,0,0,0,0
621967231,0,1,0,1,1
621236822,1,0,0,0,0
622531252,1,1,0,1,0
623909980,0,0,1,0,0
622006990,1,0,1,1,0
622630610,1,1,0,0,0
625451119,0,1,1,1,0
629600935,1,1,1,1,0
627299650,1,0,0,1,1
626700960,1,0,0,1,0
623809918,1,0,0,0,1
620262570,0,0,1,0,1
621796439,1,1,0,1,0
628670052,1,1,0,0,0
623587091,1,1,0,1,0
627244000,1,0,0,0,1
620180201,1,1,1,0,0
623354491,1,1,0,1,0
622017659,1,1,0,0,1
622322971,0,1,1,1,1
622602866,0,0,0,1,1
627413234,0,0,0,1,1
627024993,0,0,0,1,1
624597821,0,0,0,0,0
626274393,0,0,0,1,0
623131039,0,1,1,0,1
625033883,0,0,0,0,1
628725760,0,1,1,1,0
628301109,1,0,0,1,0
623086018,1,1,0,0,1
623027907,1,0,1,1,1
620936467,1,0,0,1,1
627294246,1,0,0,0,1
623230683,1,0,1,1,1
622199300,1,0,1,1,0
626946421,1,1,1,0,0
628701117,0,1,1,0,1
622648573,0,0,1,1,1
622360766,1,1,1,0,0
625073017,0,0,1,0,0
623185460,0,0,0,0,0
625957389,0,0,1,0,1
622581641,0,0,1,1,1
620606702,0,1,1,1,1
624451116,0,0,1,1,1
626541723,0,0,0,0,0
626894351,0,0,0,0,0
622802370,0,1,1,0,0
